id,_fivetran_synced,allow_channelback,assignee_id,brand_id,created_at,description,due_at,external_id,forum_topic_id,group_id,has_incidents,is_public,organization_id,priority,problem_id,recipient,requester_id,status,subject,submitter_id,system_client,ticket_form_id,type,updated_at,url,via_channel,via_source_from_id,via_source_from_title,via_source_rel,via_source_to_address,via_source_to_name,merged_ticket_ids,via_source_from_address,followup_ids,via_followup_source_id
1595,2020-03-20 02:32:49.426,f,,360003529474,2020-02-19 01:54:52,description1,,,,360006965034,f,t,370295712714,urgent,,email@email.com,396331237134,closed,subject1,396331237134,,360002048693,incident,2020-02-19 01:55:11,https://zendesk.com/api/v2/tickets/1595.json,web,,,,example@email.com,,[],,,
16988,2021-01-13 20:09:16.325,f,418284131934,360003529474,2020-12-22 00:19:23,description1,,,,360013366274,f,t,370469077513,urgent,,email@email.com,1500656884401,closed,subject1,1500656884401,,360002048693,,2021-01-13 18:42:39,https://zendesk.com/api/v2/tickets/16988.json,email,,,,example@email.com,Support,[],,[],
14173,2020-11-11 20:08:45.13,f,396371699653,360003529474,2020-10-28 12:03:02,description1,,,,360006965034,f,t,370321120273,urgent,,email@email.com,424883466453,closed,subject1,424883466453,,360002048693,,2020-11-11 17:01:32,https://zendesk.com/api/v2/tickets/14173.json,email,,,,example@email.com,Support,[],,,
11071,2020-10-02 14:08:33.216,f,1111,360003529474,2020-08-28 18:06:36,Ticket to test field history changes,,,,360006965034,f,t,,urgent,,email@email.com,2222,closed,subject1,2222,,360002048693,,2020-11-15 11:01:27,https://zendesk.com/api/v2/tickets/11071.json,email,,,,X,Support,[],,,
1966,2020-03-25 20:32:23.617,f,396315360434,360003529474,2020-02-27 06:05:08,description1,,,,360006965034,f,t,370295721514,urgent,,email@email.com,402813302773,closed,subject1,402813302773,,360002048693,,2020-03-25 16:03:26,https://zendesk.com/api/v2/tickets/1966.json,email,,,,example@email.com,Support,[1967],,,
11013,2020-10-02 20:08:20.449,f,402851697393,360003529474,2020-08-27 23:09:52,description1,,,,360008376313,f,t,370297881854,urgent,,email@email.com,419688934974,closed,subject1,419688934974,,360002048693,,2020-09-02 15:53:16,https://zendesk.com/api/v2/tickets/11013.json,email,,,,X,Support,[],,,
1404,2020-03-05 04:53:46.466,f,396371699653,360003529474,2020-02-13 21:43:58,description1,,,,360006965034,f,t,370295709874,urgent,,email@email.com,403125197514,closed,subject1,403125197514,,360002048693,,2020-02-28 01:01:57,https://zendesk.com/api/v2/tickets/1404.json,email,,,,example@email.com,Support,,,,
4721,2020-05-14 20:12:36.297,f,396371706773,360003529474,2020-04-20 14:31:46,description1,,,,360006965034,f,t,370295719414,urgent,,email@email.com,402862357193,closed,subject1,402862357193,,360002048693,,2020-05-14 20:04:34,https://zendesk.com/api/v2/tickets/4721.json,email,,,,example@email.com,Support,[],,,
6171,2020-06-01 02:11:39.76,f,396334400494,360003529474,2020-05-17 17:50:31,description1,,,,360006965034,f,t,370295713034,,,email@email.com,410930434074,closed,subject1,410930434074,,360002048693,,2020-05-31 23:03:46,https://zendesk.com/api/v2/tickets/6171.json,email,,,,example@email.com,Support,[],,,
6605,2020-06-10 02:10:24.202,f,396315360434,360003529474,2020-05-26 22:29:50,description1,,,,360006965034,f,t,370295719754,,,email@email.com,410416672973,closed,subject1,410416672973,,360002048693,,2020-06-09 23:03:49,https://zendesk.com/api/v2/tickets/6605.json,email,,,,example@email.com,Support,[],,,
17072,2020-04-24 16:27:36,false,418284132015,360003529543,2020-04-02 16:50:46,description1,,,,360013366293,false,false,370469077516,,,email@email.com,1500656884423,closed,subject1,1500656884464,,360002048754,,2020-04-16 10:41:34,https://zendesk.com/api/v2/tickets/11071.json,email,,,,example@email.com,Support,[],,,
16990,2020-09-09 17:02:20,false,418284131988,360003529538,2020-09-14 17:47:52,description1,,,,360013366312,true,false,370469077565,,,email@email.com,1500656884467,closed,subject1,1500656884488,,360002048756,,2020-08-18 13:56:16,https://zendesk.com/api/v2/tickets/6171.json,web,,,,example@email.com,Support,[],,,
17023,2021-02-10 16:35:16,false,418284131949,360003529538,2020-12-31 20:41:23,description1,,,,360013366364,false,true,370469077534,,,email@email.com,1500656884494,closed,subject1,1500656884446,,360002048750,,2020-12-29 10:56:39,https://zendesk.com/api/v2/tickets/6605.json,email,,,,example@email.com,Support,[],,[],
17042,2020-03-29 02:34:46,false,418284131995,360003529495,2020-02-23 04:01:58,description1,,,,360013366360,false,true,370469077536,,,email@email.com,1500656884422,closed,subject1,1500656884414,,360002048747,,2020-03-29 16:20:57,https://zendesk.com/api/v2/tickets/11071.json,email,,,,example@email.com,Support,,,,
17034,2020-04-15 10:54:49,true,,360003529497,2020-03-12 17:56:52,description1,,,,360013366318,false,true,370469077593,,,email@email.com,1500656884417,closed,subject1,1500656884464,,360002048727,incident,2020-03-10 13:44:11,https://zendesk.com/api/v2/tickets/1595.json,email,,,,example@email.com,,[],,,
17066,2020-06-13 05:56:39,true,418284131991,360003529533,2020-06-09 20:56:31,description1,,,,360013366353,true,true,370469077578,,,email@email.com,1500656884423,solved,subject1,1500656884448,,360002048714,,2020-06-17 08:48:46,https://zendesk.com/api/v2/tickets/4721.json,email,,,,example@email.com,Support,[],,,
17031,2020-10-25 00:15:20,true,418284131991,360003529528,2020-09-15 23:24:52,description1,,,,360013366318,false,true,370469077524,,,email@email.com,1500656884449,closed,subject1,1500656884482,,360002048779,,2020-08-18 20:41:16,https://zendesk.com/api/v2/tickets/6171.json,email,,,,X,Support,[],,,
17041,2020-04-01 19:47:46,false,418284131938,360003529531,2020-01-23 22:28:58,description1,,,,360013366283,true,false,370469077554,,,email@email.com,1500656884500,closed,subject1,1500656884409,,360002048744,,2020-03-17 02:43:57,https://zendesk.com/api/v2/tickets/14173.json,email,,,,example@email.com,Support,,,,
17042,2020-03-21 18:16:23,false,418284132027,360003529570,2020-02-17 17:05:08,description1,,,,360013366342,true,false,370469077571,,,email@email.com,1500656884471,closed,subject1,1500656884485,,360002048750,,2020-04-09 03:59:26,https://zendesk.com/api/v2/tickets/1404.json,email,,,,example@email.com,Support,[],,,
17031,2020-05-27 01:57:39,true,418284132001,360003529544,2020-05-05 23:55:31,description1,,,,360013366345,false,false,370469077610,,,email@email.com,1500656884404,deleted,subject1,1500656884477,,360002048727,,2020-05-17 08:49:46,https://zendesk.com/api/v2/tickets/1404.json,email,,,,example@email.com,Support,[],,,
